time x1 y1 x2 y2
4.810000000000000497e+00 -8.896893359450444017e-01 4.565664086479271355e-01 -1.861300042395044763e+00 6.931517740273841488e-01
4.820000000000000284e+00 -8.808886642729021332e-01 4.733235269406142476e-01 -1.854225624440773323e+00 7.027034780504879397e-01
4.830000000000000071e+00 -8.719054435429367533e-01 4.896742769639781390e-01 -1.846908465921115017e+00 7.118658752601728645e-01
4.839999999999999858e+00 -8.627488365164854844e-01 5.056327175820909403e-01 -1.839354393026428447e+00 7.206712885267121393e-01
4.850000000000000533e+00 -8.534273063590791519e-01 5.212118885450391925e-01 -1.831568610343467629e+00 7.291532010342123282e-01
4.860000000000000320e+00 -8.439487358217278024e-01 5.364238355115359402e-01 -1.823555913170970211e+00 7.373461540474564035e-01
4.870000000000000107e+00 -8.343205378427603902e-01 5.512796387803262643e-01 -1.815320877543125988e+00 7.452856528823820215e-01
4.879999999999999893e+00 -8.245497571385538293e-01 5.657894467050017528e-01 -1.806868027255865705e+00 7.530080787738522297e-01
4.889999999999999680e+00 -8.146431620934970752e-01 5.799625146975521117e-01 -1.798201976718884154e+00 7.605506044839592805e-01
4.900000000000000355e+00 -8.046073260313091335e-01 5.938072506266209860e-01 -1.789327548059354456e+00 7.679511116411203986e-01
4.910000000000000142e+00 -7.944486967578937575e-01 6.073312672830899484e-01 -1.780249860593950739e+00 7.752481079497586247e-01
4.919999999999999929e+00 -7.841736531184222425e-01 6.205414424153381514e-01 -1.770974390579997060e+00 7.824806425655551623e-01
4.929999999999999716e+00 -7.737885472174910184e-01 6.334439866278980258e-01 -1.761506999071953850e+00 7.896882180933300077e-01
4.940000000000000391e+00 -7.632997309207104619e-01 6.460445191907218110e-01 -1.751853925763812381e+00 7.969106978329432156e-01
4.950000000000000178e+00 -7.527135652980724290e-01 6.583481515249089977e-01 -1.742021746907002289e+00 8.041882070708132879e-01
4.959999999999999964e+00 -7.420364117916904423e-01 6.703595778202269262e-01 -1.732017295768883525e+00 8.115610273869195979e-01
4.969999999999999751e+00 -7.312746040981135121e-01 6.820831719087836476e-01 -1.721847544644237171e+00 8.190694831147048438e-01
4.980000000000000426e+00 -7.204344000498824618e-01 6.935230891792759644e-01 -1.711519448148738576e+00 8.267538192489107818e-01
4.990000000000000213e+00 -7.095219131592194195e-01 7.046833719812616303e-01 -1.701039748396862006e+00 8.346540702392113431e-01
5.000000000000000000e+00 -6.985430239403241925e-01 7.155680566545069565e-01 -1.690414743674220066e+00 8.428099192317426436e-01
5.009999999999999787e+00 -6.875032716417033285e-01 7.261812800409785940e-01 -1.679650023322538210e+00 8.512605474243761794e-01
5.020000000000000462e+00 -6.764077275769700970e-01 7.365273831122366444e-01 -1.668750172721380487e+00 8.600444732852678964e-01
5.030000000000000249e+00 -6.652608518175563423e-01 7.466110091868317644e-01 -1.657718453423563165e+00 8.691993814513045979e-01
5.040000000000000036e+00 -6.540663355764094744e-01 7.564371941315733983e-01 -1.646556464625366090e+00 8.787619411796887547e-01
5.049999999999999822e+00 -6.428269321388705437e-01 7.660114459438108758e-01 -1.635263793170927737e+00 8.887676142810352342e-01
5.060000000000000497e+00 -6.315442796567326544e-01 7.753398112007783283e-01 -1.623837660147703144e+00 8.992504525267044357e-01
5.070000000000000284e+00 -6.202187194875530274e-01 7.844289260329581071e-01 -1.612272572777565971e+00 9.102428846084577030e-01
5.080000000000000071e+00 -6.088491140115969147e-01 7.932860495226760067e-01 -1.600559990706215796e+00 9.217754928462043029e-01
5.089999999999999858e+00 -5.974326679773352966e-01 8.019190777338340848e-01 -1.588688015913891416e+00 9.338767799992833130e-01
5.100000000000000533e+00 -5.859647574043920226e-01 8.103365369277212293e-01 -1.576641115298135221e+00 9.465729267447886564e-01
5.110000000000000320e+00 -5.744387699092069477e-01 8.185475548953751179e-01 -1.564399884513362426e+00 9.598875406449788317e-01
