time x1 y1 x2 y2
6.290000000000000036e+00 -5.910168517763348950e-01 -8.190232480927448488e-01 4.187258808060142501e-01 -7.962282048348250374e-01
6.299999999999999822e+00 -6.591394208582785907e-01 -7.652680732074305103e-01 3.479345950730079462e-01 -6.884440767217563373e-01
6.310000000000000497e+00 -7.213288543555652632e-01 -7.069545132991851277e-01 2.791297576961183635e-01 -5.684533740561483750e-01
6.320000000000000284e+00 -7.776351841068985804e-01 -6.445025371858748020e-01 2.113820337914998904e-01 -4.396978919736338476e-01
6.330000000000000071e+00 -8.280217458924384877e-01 -5.783424490120346873e-01 1.443107852972116412e-01 -3.050853378688330175e-01
6.339999999999999858e+00 -8.724165620021299139e-01 -5.089099550454716514e-01 7.792014279788583853e-02 -1.669155873873951479e-01
6.350000000000000533e+00 -9.107434475236854121e-01 -4.366307052792693377e-01 1.243913004338470518e-02 -2.695531124562650094e-02
6.360000000000000320e+00 -9.429274245982464109e-01 -3.619224667529199468e-01 -5.176394689614738365e-02 1.133960117537551326e-01
6.370000000000000107e+00 -9.688911142189728931e-01 -2.852192293438808868e-01 -1.141901279321986262e-01 2.529129328992015813e-01
6.379999999999999893e+00 -9.885590540131073967e-01 -2.070048229600226775e-01 -1.741656206790652694e-01 3.903755715478578470e-01
6.390000000000000568e+00 -1.001877199194849855e+00 -1.278361362584263805e-01 -2.307742630926739036e-01 5.244676748101610997e-01
6.400000000000000355e+00 -1.008842683092777248e+00 -4.833674347911862818e-02 -2.827992154251877110e-01 6.537749876984922937e-01
6.410000000000000142e+00 -1.009528841314150549e+00 3.084669439191943530e-02 -3.287126639055245603e-01 7.768958432947958848e-01
6.419999999999999929e+00 -1.004089135817862299e+00 1.091100698035631644e-01 -3.667517891334297619e-01 8.926284847251574339e-01
6.429999999999999716e+00 -9.927362237894594710e-01 1.859429750655939018e-01 -3.950954506686067402e-01 1.000145349358072533e+00
6.440000000000000391e+00 -9.757124624512693023e-01 2.609313906322514032e-01 -4.121074605450202322e-01 1.099053936460877123e+00
6.450000000000000178e+00 -9.532771944384117457e-01 3.337103393118507344e-01 -4.165699485400006230e-01 1.189306816747412787e+00
6.459999999999999964e+00 -9.257237293518685295e-01 4.039004542147339172e-01 -4.078331152492616907e-01 1.271015966603034286e+00
6.469999999999999751e+00 -8.934168246640413757e-01 4.710693976551879603e-01 -3.858540789374511615e-01 1.344270439311967547e+00
6.480000000000000426e+00 -8.568292990777149898e-01 5.347369000190576038e-01 -3.511462626318048175e-01 1.409027850819101202e+00
6.490000000000000213e+00 -8.165602705948279416e-01 5.944151112531556036e-01 -3.046807016728275697e-01 1.465092610055224842e+00
6.500000000000000000e+00 -7.733293868310909813e-01 6.496627274697608367e-01 -2.477748001365713826e-01 1.512154684768118873e+00
6.509999999999999787e+00 -7.279516485793476877e-01 7.001331282910484566e-01 -1.819898689781168644e-01 1.549854103208495593e+00
6.520000000000000462e+00 -6.813019445785414296e-01 7.456055661765796927e-01 -1.090470503208513797e-01 1.577846117939181614e+00
6.530000000000000249e+00 -6.342779634248940646e-01 7.859971152068998546e-01 -3.076384063372727962e-02 1.595855561845328285e+00
6.540000000000000036e+00 -5.877671815080637296e-01 8.213584724966723760e-01 5.099108166963295385e-02 1.603718927288587448e+00
6.549999999999999822e+00 -5.426202591354503113e-01 8.518587056406576874e-01 1.343299241368192121e-01 1.601417542135592731e+00
6.560000000000000497e+00 -4.996305616510361425e-01 8.777638075611629009e-01 2.173717765143169389e-01 1.589105952429169966e+00
6.570000000000000284e+00 -4.595180110917411187e-01 8.994126958645238812e-01 2.982703946660673622e-01 1.567137738152919013e+00
6.580000000000000071e+00 -4.229150112698732422e-01 9.171929422115081554e-01 3.752512142682801755e-01 1.536087663800065339e+00
6.589999999999999858e+00 -3.903526129444802040e-01 9.315174918204257581e-01 4.466628803279080184e-01 1.496765281751514909e+00
6.600000000000000533e+00 -3.622462318193104824e-01 9.428030905404958251e-01 5.110441723262860725e-01 1.450212067626259094e+00
6.610000000000000320e+00 -3.388818592584621481e-01 9.514510420749603403e-01 5.672006455610951736e-01 1.397673514010111528e+00
6.620000000000000107e+00 -3.204053498443343861e-01 9.578310977365109835e-01 6.142781059029343016e-01 1.340540958534928162e+00
6.629999999999999893e+00 -3.068183204365816930e-01 9.622694623879920472e-01 6.518153220925926306e-01 1.280265593514216871e+00
